Temporada,Date,Time,Form,Location,User,Pass?,Country Origen / Pais de Origen,Production Area / Zona de Producción,Continente,Is it an Emergent Market? / Es Mercado Emergente?,# Inspection / Número de Inspección,Harvest Data / Fecha de Cosecha,Variety / Variedad,Harvest Interval/Dias de Reingreso,Country / Pais,Pre-Inspection Disposition / Disposición de la Inspección Previa,Pallet Count / Cajas por Tarima,Count Clamshell/ # Clamshell's,Clamshell weight / Peso del canasto,Were the weights recorded? / ¿Los pesos fueron registrados?,Average Clamshell weight / Peso promedio del canasto,# Clamshell with Compliance / Canastos en Conformidad,# Clamshell Underweight / Canastos con Bajo Peso,Clamshell Low weight / Canasto con menor peso,Basket Count / Conteo por Canasto,Average Basket Count / Conteo Promedio por Canasto,Total Fruit Inspected / Total de Fruta Inspeccionada,# Sample Brix / # Muestras Brix,Brix1,Brix2,Brix3,Brix4,Brix5,# Sample Acidity / # Muestras Acidez,Acidity / Acidez 1,Acidity / Acidez 2,Acidity / Acidez 3,Acidity / Acidez 4,Acidity / Acidez 5, Semana Inspeccion,Brix6,Brix7,Acidity / Acidez 6,Acidity / Acidez 7,Brix8,Brix9,Brix10,Acidity / Acidez 8,Acidity / Acidez 9,Has it been approved? / ¿Ha sido Aprobado?2,Fecha de Cosecha,PRODUCTION AREA,Lote,Empresa,Production Area,Ha,FUNDO CODE,SKU Code,Fruit Type
2023-2024,8/10/2025,22:32,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,True,Perú,Pisco,EEUU,,Second Inspection,1102529:04:00,AIREN,9,,Pass_Pasar,80,4,589.5,Yes / Si,588.87,0,0,,204,194,776,5,16.3,15,15.1,15.7,15.2,5,0.35,0.54,0.48,0.41,0.25,2541,,,,,,,,,,,8/10/2025,Pisco,Lote 10,Eden del Norte,Pisco,76.26,86993,9118,Generica
2023-2024,8/10/2025,22:28,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,False,Perú,Pisco,EEUU,,First Inspection,1102528:14:00,AIREN,9,,Pass_Pasar,80,4,589,Yes / Si,588.87,0,0,,194,194,776,5,15,16.3,15,15.1,15.7,5,0.6,0.35,0.54,0.48,0.41,2541,,,,,,,,,,,8/10/2025,Pisco,Lote 10,Eden del Norte,Pisco,76.26,86993,9118,Generica
2023-2024,8/10/2025,22:24,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,True,Perú,Pisco,EEUU,,First Inspection,1102527:28:00,AIREN,9,,Pass_Pasar,80,4,589.5,Yes / Si,588.12,0,0,,198,196,784,5,14.7,14.9,15.1,13.4,15.1,5,0.46,0.64,0.46,0.42,0.45,2541,,,,,,,,,,,8/10/2025,Pisco,Lote 10,Eden del Norte,Pisco,76.26,86993,9118,Generica
2023-2024,8/10/2025,22:20,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,False,Perú,Pisco,EEUU,,First Inspection,1102524:51:00,TINTORERA,9,,Pass_Pasar,50,3,,No,,,,,391,391,1173,2,13.8,14.4,,,,2,0.55,0.69,,,,2541,,,,,,,,,,,8/10/2025,Pisco,Lote 4,Santa Bernardina Uva,Pisco,47.28,86987,9111,Generica
2023-2024,8/10/2025,22:04,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,False,Perú,Pisco,ASIA NORTE,,First Inspection,1102500:24:00,MERLOT,7,,Pass_Pasar,51,6,,No,,,,,68,67,402,2,12.1,14.4,,,,2,1.09,0.96,,,,2541,,,,,,,,,,,7/10/2025,Pisco,Lote 5,Santa Bernardina Uva,Pisco,72.27,86988,9102,Generica
2023-2024,8/10/2025,21:57,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,False,Perú,Pisco,EEUU,,First Inspection,1102499:58:00,AIREN,11,,Pass_Pasar,53,5,,No,,,,,92,87.5,437.5,5,14.3,14,13.7,14.4,13.5,5,0.22,0.31,0.48,0.21,0.4,2541,,,,,,,,,,,7/10/2025,Pisco,Lote 4,Santa Bernardina Uva,Pisco,47.28,86987,9116,Generica
2023-2024,8/10/2025,21:45,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,False,Perú,Piura,EEUU,,First Inspection,1102528:46:00,MERLOT,11,,Pass_Pasar,100,4,354,Yes / Si,352.00,0,0,,93,93,372,5,13.2,12.2,15.5,14,11.7,5,0.23,0.24,0.26,0.24,0.29,2541,,,,,,,,,,,8/10/2025,Piura,Lote 41,Campos Gloriosos,Piura,61.84,87024,9116,Generica
2023-2024,8/10/2025,21:42,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,False,Perú,Piura,EEUU,,First Inspection,1102528:06:00,MERLOT,11,,Pass_Pasar,200,8,353,Yes / Si,352.62,0,0,,93,93,744,5,13.2,12.2,15.5,14,11.7,5,0.23,0.24,0.26,0.24,0.29,2541,,,,,,,,,,,8/10/2025,Piura,Lote 41,Campos Gloriosos,Piura,61.84,87024,9116,Generica
2023-2024,8/10/2025,21:17,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,False,Perú,Piura,EEUU,,First Inspection,1102503:38:00,MERLOT,10,,Pass_Pasar,150,6,354,Yes / Si,352.83,0,0,,113,112.5,675,5,15.3,17.1,16.2,14.5,16.5,5,0.47,0.33,0.33,0.41,0.28,2541,,,,,,,,,,,7/10/2025,Piura,Lote 39,Sociedad del Sol,Piura,71.53,87022,9116,Generica
2023-2024,8/10/2025,21:14,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,False,Perú,Piura,EEUU,,First Inspection,1102526:48:00,MERLOT,10,,Pass_Pasar,200,8,356,Yes / Si,353.12,0,0,,112,111.5,892,5,15.3,17.1,16.2,14.5,16.5,5,0.47,0.33,0.33,0.41,0.28,2541,,,,,,,,,,,8/10/2025,Piura,Lote 39,Sociedad del Sol,Piura,71.53,87022,9116,Generica
2023-2024,9/10/2025,22:23,Formulario Registro Inspeccion Uva,Ica,Gloria A.,True,Perú,Ica,EEUU,,First Inspection,1102528:08:00,TINTORERA,6,,Pass_Pasar,204,5,348,Yes / Si,342.40,0,0,,169,169,845,2,14.2,13.7,,,,2,0.56,0.5,,,,2541,,,,,,,,,,,8/10/2025,Ica,Lote 7,Uvas del Sabor,Ica,110.1,86990,9110,Organica
2023-2024,9/10/2025,22:19,Formulario Registro Inspeccion Uva,Ica,Gloria A.,True,Perú,Ica,EEUU,,First Inspection,1102527:53:00,AIREN,7,,Pass_Pasar,204,5,350,Yes / Si,348.20,0,0,,133,133,665,2,15.2,15.1,,,,2,0.93,0.72,,,,2541,,,,,,,,,,,8/10/2025,Ica,Lote 7,Uvas del Sabor,Ica,110.1,86990,9110,Organica
2023-2024,9/10/2025,22:16,Formulario Registro Inspeccion Uva,Ica,Gloria A.,True,Perú,Ica,EEUU,,First Inspection,1102551:19:00,MERLOT,10,,Pass_Pasar,204,5,360,Yes / Si,350.00,0,0,,94,93.5,467.5,5,15.7,14.9,15.3,15.3,16.1,5,0.6,0.64,0.61,0.63,0.7,2541,,,,,,,,,,,9/10/2025,Ica,Lote 7,Uvas del Sabor,Ica,110.1,86990,9117,Organica
2023-2024,9/10/2025,20:03,Formulario Registro Inspeccion Uva,Ica,Juan M.,True,Perú,Ica,EEUU,,First Inspection,1102550:51:00,AIREN,10,,Pass_Pasar,110,4,589,Yes / Si,588.50,0,0,,206,205.5,822,5,15.7,15.7,16.9,17.7,16.4,5,0.69,0.28,0.44,0.31,0.37,2541,,,,,,,,,,,9/10/2025,Ica,Lote 35,Agricultores del Sol,Ica,129.08,87018,9118,Generica
2023-2024,9/10/2025,19:55,Formulario Registro Inspeccion Uva,Ica,Juan M.,True,Perú,Ica,EEUU,,First Inspection,1102551:49:00,AIREN,10,,Pass_Pasar,110,4,589,Yes / Si,588.00,4,0,,378,329,1316,2,16.9,14.3,,,,2,0.35,0.61,,,,2541,,,,,,,,,,,9/10/2025,Ica,Lote 35,Agricultores del Sol,Ica,129.08,87018,9111,Generica
2023-2024,9/10/2025,19:53,Formulario Registro Inspeccion Uva,Ica,Juan M.,True,Perú,Ica,ASIA NORTE,,First Inspection,1102551:19:00,VERDEJO,6,,Pass_Pasar,390,16,148,Yes / Si,143.68,16,0,,69,68.5,1096,2,12.7,11.4,,,,2,0.92,0.73,,,,2541,,,,,,,,,,,9/10/2025,Ica,Lote 35,Agricultores del Sol,Ica,129.08,87018,9102,Generica
2023-2024,9/10/2025,11:29,Formulario Registro Inspeccion Uva,Ica,Juan M.,True,Perú,Ica,EEUU,,First Inspection,1102497:51:00,AIREN,10,,Pass_Pasar,276,10,366,Yes / Si,359.10,0,0,,124,122.5,1225,5,13.2,13.5,13.9,13.2,13.1,5,0.4,0.43,0.48,0.38,0.41,2541,,,,,,,,,,,7/10/2025,Ica,Lote 26,Andenes de Andrea,Ica,84.47,87009,9116,Generica
2023-2024,10/10/2025,21:41,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,True,Perú,Piura,EEUU,,First Inspection,1102547:44:00,MERLOT,11,,Pass_Pasar,50,2,359,Yes / Si,353.00,2,0,,117,117,234,2,13.4,13.3,,,,2,0.87,0.71,,,,2541,,,,,,,,,,,9/10/2025,Piura,Lote 8,Sol del Sur,Piura,68.65,86991,9108,Generica
2023-2024,10/10/2025,21:27,Formulario Registro Inspeccion Uva,Ica,Gloria A.,True,Perú,Ica,ASIA CENTRO,Yes / Si,First Inspection,1102546:39:00,MERLOT,8,Singapur,Pass_Pasar,390,16,152,Yes / Si,144.06,16,0,,44,44,704,2,17.2,13.6,,,,2,0.61,0.69,,,,2541,,,,,,,,,,,9/10/2025,Ica,Lote 19,Agricultores Unidos,Ica,79.51,87002,9099,Generica
2023-2024,10/10/2025,21:24,Formulario Registro Inspeccion Uva,Ica,Gloria A.,True,Perú,Ica,EUROPA,No,First Inspection,1102547:37:00,PINOT,10,,Pass_Pasar,192,8,340,Yes / Si,334.25,0,0,,172,167.5,1340,2,15.3,15.2,,,,2,0.75,0.77,,,,2541,,,,,,,,,,,9/10/2025,Ica,Lote 13,Agricultores Unidos,Ica,50.93,86996,9098,Generica
2023-2024,10/10/2025,21:17,Formulario Registro Inspeccion Uva,Ica,Gloria A.,True,Perú,Ica,ASIA CENTRO,Yes / Si,First Inspection,1102548:05:00,TINTORERA,,Singapur,Pass_Pasar,390,16,146,Yes / Si,143.12,16,0,,71,69.5,1112,2,13.4,14.3,,,,2,0.52,0.47,,,,2541,,,,,,,,,,,9/10/2025,Ica,Lote 15,Agricultores Unidos,Ica,62.09,86998,9099,Generica
2023-2024,10/10/2025,17:44,Formulario Registro Inspeccion Uva,Ica,Juan M.,False,Perú,Ica,EEUU,,First Inspection,1102546:46:00,AIREN,10,,Pass_Pasar,276,10,379,Yes / Si,359.90,0,0,,118,115,1150,5,13.5,12.3,13.3,13.4,13.2,5,0.37,0.87,0.54,0.34,0.55,2541,,,,,,,,,,,9/10/2025,Ica,Lote 26,Andenes de Andrea,Ica,84.47,87009,9116,Generica
2023-2024,10/10/2025,17:41,Formulario Registro Inspeccion Uva,Ica,Juan M.,False,Perú,Ica,EEUU,,First Inspection,1102545:25:00,AIREN,10,,Pass_Pasar,276,10,359,Yes / Si,356.30,0,0,,127,125,1250,5,14.5,12.8,14.5,13.5,13.9,5,0.12,0.62,0.55,0.66,0.42,2541,,,,,,,,,,,9/10/2025,Ica,Lote 26,Andenes de Andrea,Ica,84.47,87009,9116,Generica
2023-2024,10/10/2025,17:38,Formulario Registro Inspeccion Uva,Ica,Juan M.,True,Perú,Ica,ASIA NORTE,,First Inspection,1102553:35:00,MERLOT,10,,Pass_Pasar,390,16,153,Yes / Si,146.50,16,0,,37,36,576,2,16.2,17.3,,,,2,0.76,0.54,,,,2541,,,,,,,,,,,9/10/2025,Ica,Lote 26,Andenes de Andrea,Ica,84.47,87009,9103,Generica
2023-2024,10/10/2025,17:34,Formulario Registro Inspeccion Uva,Ica,Juan M.,True,Perú,Ica,ASIA NORTE,,First Inspection,1102546:13:00,AIREN,10,,Pass_Pasar,390,16,155,Yes / Si,147.87,16,0,,68,66,1056,2,13.4,12.5,,,,2,0.64,1.02,,,,2541,,,,,,,,,,,9/10/2025,Ica,Lote 26,Andenes de Andrea,Ica,84.47,87009,9102,Generica
2023-2024,10/10/2025,6:55,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,False,Perú,Piura,EEUU,,First Inspection,1102553:47:00,MERLOT,10,,Pass_Pasar,100,4,358.9,Yes / Si,356.90,0,0,,95,95,380,5,14.7,13.9,15.9,14.8,15.5,5,0.38,0.46,0.36,0.48,0.33,2541,,,,,,,,,,,9/10/2025,Piura,Lote 1,Santa Bernardina Uva,Piura,80.51,86984,9116,Generica
2023-2024,10/10/2025,6:52,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,False,Perú,Piura,EEUU,,First Inspection,1102552:20:00,MERLOT,10,,Pass_Pasar,200,8,364.9,Yes / Si,358.15,0,0,,101,100.5,804,5,14.7,13.9,15.9,14.8,15.5,5,0.38,0.46,0.36,0.48,0.33,2541,,,,,,,,,,,9/10/2025,Piura,Lote 1,Santa Bernardina Uva,Piura,80.51,86984,9116,Generica
2023-2024,10/10/2025,6:47,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,True,Perú,Piura,EEUU,,First Inspection,1102553:18:00,MERLOT,10,,Pass_Pasar,100,4,351.5,Yes / Si,345.82,4,0,,113,108.5,434,2,13.8,12.8,,,,2,0.49,0.84,,,,2541,,,,,,,,,,,9/10/2025,Piura,Lote 1,Santa Bernardina Uva,Piura,80.51,86984,9108,Generica
2023-2024,10/10/2025,6:02,Formulario Registro Inspeccion Uva,Piura,Guadalupe,True,Perú,Pisco,ASIA NORTE,,First Inspection,1102552:16:00,MERLOT,7,,Pass_Pasar,70,7,,No,,,,,43,38.5,269.5,2,13.4,14.3,,,,2,0.57,0.44,,,,2541,,,,,,,,,,,9/10/2025,Pisco,Lote 5,Santa Bernardina Uva,Pisco,72.27,86988,9103,Generica
2023-2024,10/10/2025,5:59,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,False,Perú,Pisco,EEUU,,First Inspection,1102527:41:00,AIREN,12,,Pass_Pasar,276,10,338,Yes / Si,334.40,0,10,,116,111.5,1115,5,15.5,15.5,18.3,15.3,16,5,0.32,0.4,0.23,0.39,0.5,2541,,,,,,,,,,,8/10/2025,Pisco,Lote 5,Santa Bernardina Uva,Pisco,72.27,86988,9116,Generica
2023-2024,10/10/2025,5:54,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,True,Perú,Pisco,EEUU,,First Inspection,1102552:44:00,AIREN,10,,Pass_Pasar,20,3,,No,,,,,318,318,954,2,15.9,15.4,,,,2,0.39,0.31,,,,2541,,,,,,,,,,,9/10/2025,Pisco,Lote 5,Santa Bernardina Uva,Pisco,72.27,86988,9111,Generica
2023-2024,11/10/2025,18:20,Formulario Registro Inspeccion Uva,Ica,Juan M.,True,Perú,Ica,EEUU,,First Inspection,1102571:28:00,MERLOT,11,,Pass_Pasar,276,10,356,Yes / Si,353.50,0,0,,98,102.5,1025,5,15.4,16,16.3,15.5,14.6,5,0.47,0.31,0.49,0.48,0.62,2541,,,,,,,,,,,10/10/2025,Ica,Lote 37,Tierra Linda,Ica,31.63,87020,9116,Generica
2023-2024,11/10/2025,18:02,Formulario Registro Inspeccion Uva,Ica,Juan M.,False,Perú,Ica,ASIA NORTE,,First Inspection,1102574:08:00,VERDEJO,7,,Pass_Pasar,390,16,182,Yes / Si,151.81,16,0,,34,33.5,536,2,11.8,10.6,,,,2,0.9,0.88,,,,2541,,,,,,,,,,,10/10/2025,Ica,Lote 26,Andenes de Andrea,Ica,84.47,87009,9103,Generica
2023-2024,11/10/2025,17:58,Formulario Registro Inspeccion Uva,Ica,Juan M.,True,Perú,Ica,ASIA NORTE,,First Inspection,1102574:53:00,VERDEJO,7,,Pass_Pasar,390,16,150.15,Yes / Si,146.57,16,0,,35,35,560,2,12.3,11.7,,,,2,0.67,0.8,,,,2541,,,,,,,,,,,10/10/2025,Ica,Lote 26,Andenes de Andrea,Ica,84.47,87009,9103,Generica
2023-2024,11/10/2025,13:05,Formulario Registro Inspeccion Uva,Ica,Juan M.,True,Perú,Pisco,ASIA CENTRO,Yes / Si,First Inspection,1102572:01:00,AIREN,8,Malasia,Pass_Pasar,390,12,150,Yes / Si,143.58,12,0,,54,53.5,642,2,15,13.3,,,,2,0.36,0.83,,,,2541,,,,,,,,,,,10/10/2025,Pisco,Lote 20,Agricultores Unidos,Pisco,344.98,87003,9099,Generica
2023-2024,11/10/2025,13:03,Formulario Registro Inspeccion Uva,Ica,Juan M.,True,Perú,Pisco,EEUU,,First Inspection,1102571:04:00,AIREN,8,,Pass_Pasar,210,10,339,Yes / Si,314.60,10,0,,130,127,1270,2,13.2,15,,,,2,0.61,0.74,,,,2541,,,,,,,,,,,10/10/2025,Pisco,Lote 20,Agricultores Unidos,Pisco,344.98,87003,9108,Generica
2023-2024,11/10/2025,13:01,Formulario Registro Inspeccion Uva,Ica,Juan M.,True,Perú,Ica,ASIA CENTRO,Yes / Si,First Inspection,1102570:21:00,VERDEJO,6,Malasia,Pass_Pasar,390,16,157,Yes / Si,145.43,16,0,,49,48,768,2,11.4,11.6,,,,2,0.61,0.62,,,,2541,,,,,,,,,,,10/10/2025,Ica,Lote 16,Agricultores Unidos,Ica,19.49,86999,9099,Generica
2023-2024,11/10/2025,12:59,Formulario Registro Inspeccion Uva,Ica,Juan M.,True,Perú,Ica,ASIA NORTE,,First Inspection,1102569:12:00,VERDEJO,6,,Pass_Pasar,390,16,153,Yes / Si,143.68,16,0,,35,35,560,2,11.2,12.9,,,,2,0.84,0.57,,,,2541,,,,,,,,,,,10/10/2025,Ica,Lote 16,Agricultores Unidos,Ica,19.49,86999,9103,Generica
2023-2024,11/10/2025,10:25,Formulario Registro Inspeccion Uva,Ica,Gloria A.,True,Perú,Ica,EEUU,,First Inspection,1102545:28:00,MERLOT,10,,Pass_Pasar,204,6,356,Yes / Si,353.66,0,0,,98,96,576,5,16.3,14.7,15.2,13,15.5,5,0.44,0.61,0.47,0.65,0.53,2541,,,,,,,,,,,9/10/2025,Ica,Lote 37,Tierra Linda,Ica,31.63,87020,9116,Generica
2023-2024,11/10/2025,9:14,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,False,Perú,Piura,EEUU,,First Inspection,1102576:46:00,MERLOT,11,,Pass_Pasar,100,4,358,Yes / Si,355.00,0,0,,102,102,408,5,14.2,12.9,12.6,11.5,12.5,5,0.22,0.31,0.26,0.31,0.29,2541,,,,,,,,,,,10/10/2025,Piura,Lote 41,Campos Gloriosos,Piura,61.84,87024,9116,Generica
2023-2024,11/10/2025,9:12,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,False,Perú,Piura,EEUU,,First Inspection,1102575:54:00,MERLOT,11,,Pass_Pasar,200,8,355,Yes / Si,353.37,0,0,,109,106.5,852,5,14.2,12.9,12.6,11.5,12.5,5,0.22,0.31,0.26,0.31,0.29,2541,,,,,,,,,,,10/10/2025,Piura,Lote 41,Campos Gloriosos,Piura,61.84,87024,9116,Generica
2023-2024,11/10/2025,8:52,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,False,Perú,Piura,EEUU,,First Inspection,1102551:10:00,AIREN,10,,Pass_Pasar,200,8,355,Yes / Si,352.25,0,0,,131,130.5,1044,5,13.2,15.2,14.7,14.7,15.1,5,0.31,0.28,0.35,0.37,0.38,2541,,,,,,,,,,,9/10/2025,Piura,Lote 39,Sociedad del Sol,Piura,71.53,87022,9116,Generica
2023-2024,11/10/2025,8:28,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,False,Perú,Piura,EEUU,,First Inspection,1102546:51:00,MERLOT,11,,Pass_Pasar,200,8,364,Yes / Si,359.00,0,0,,117,116,928,5,16.8,15,15.6,15.1,15.1,5,0.4,0.38,0.37,0.34,0.37,2541,,,,,,,,,,,9/10/2025,Piura,Lote 9,Sol del Sur,Piura,27.41,86992,9116,Generica
2023-2024,11/10/2025,8:00,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,True,Perú,Piura,EEUU,,First Inspection,1102553:12:00,AIREN,10,,Pass_Pasar,100,4,361,Yes / Si,360.50,4,0,,214,214,856,2,14.1,14.3,,,,2,0.31,0.4,,,,2541,,,,,,,,,,,9/10/2025,Piura,Lote 39,Sociedad del Sol,Piura,71.53,87022,9108,Generica
2023-2024,11/10/2025,7:48,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,True,Perú,Piura,ASIA NORTE,,First Inspection,1102546:54:00,MERLOT,11,,Pass_Pasar,150,6,146,Yes / Si,143.00,6,0,,36,35,210,2,13.8,14,,,,2,0.56,0.51,,,,2541,,,,,,,,,,,9/10/2025,Piura,Lote 9,Sol del Sur,Piura,27.41,86992,9103,Generica
2023-2024,14/10/2025,23:21,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,False,Perú,Piura,EEUU,,First Inspection,1102642:19:00,MERLOT,11,,Pass_Pasar,200,8,381,Yes / Si,364.75,0,0,,93,91.5,732,5,16.4,15.4,15.7,14.3,15.7,5,0.35,0.29,0.34,0.28,0.34,2542,,,,,,,,,,,13/10/2025,Piura,Lote 8,Sol del Sur,Piura,68.65,86991,9116,Generica
2023-2024,14/10/2025,23:08,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,True,Perú,Piura,EEUU,,First Inspection,1102642:22:00,MERLOT,11,,Pass_Pasar,50,2,343,Yes / Si,342.00,2,0,,163,162,324,2,13.4,12.7,,,,2,0.54,0.63,,,,2542,,,,,,,,,,,13/10/2025,Piura,Lote 8,Sol del Sur,Piura,68.65,86991,9108,Generica
2023-2024,14/10/2025,22:48,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,False,Perú,Piura,ASIA NORTE,,First Inspection,1102642:21:00,MERLOT,11,,Pass_Pasar,250,10,164,Yes / Si,149.10,10,0,,36,35.5,355,2,14.5,13.9,,,,2,0.54,0.51,,,,2542,,,,,,,,,,,13/10/2025,Piura,Lote 8,Sol del Sur,Piura,68.65,86991,9103,Generica
2023-2024,14/10/2025,22:42,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,False,Perú,Piura,ASIA NORTE,,First Inspection,1102642:41:00,MERLOT,11,,Pass_Pasar,17,2,338,Yes / Si,337.00,0,0,,57,56.5,113,2,14.8,13.6,,,,2,0.44,0.33,,,,2542,,,,,,,,,,,13/10/2025,Piura,Lote 8,Sol del Sur,Piura,68.65,86991,9105,Generica
2023-2024,14/10/2025,22:36,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,False,Perú,Piura,EEUU,,First Inspection,1102672:04:00,MERLOT,11,,Pass_Pasar,200,8,359.9,Yes / Si,353.65,0,2,,99,97,776,5,14.5,13.4,15.3,13.2,12.9,5,0.35,0.35,0.29,0.31,0.27,2542,,,,,,,,,,,14/10/2025,Piura,Lote 1,Santa Bernardina Uva,Piura,80.51,86984,9116,Generica
2023-2024,14/10/2025,22:25,Formulario Registro Inspeccion Uva,Piura,Lincoln Fernandez,False,Perú,Piura,EEUU,,First Inspection,1102672:56:00,MERLOT,14,,Pass_Pasar,100,4,369.7,Yes / Si,360.72,0,4,,110,109,436,5,12.3,13.2,13,13,13.9,5,0.29,0.38,0.35,0.29,0.31,2542,,,,,,,,,,,14/10/2025,Piura,Lote 2,Santa Bernardina Uva,Piura,66.97,86985,9116,Generica
2023-2024,14/10/2025,21:15,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,False,Perú,Pisco,EEUU,,First Inspection,1102672:46:00,MERLOT,11,,Pass_Pasar,110,4,581,Yes / Si,575.25,0,0,,158,158,632,5,15.1,13.8,14,13.6,16.1,5,0.45,0.6,0.69,0.38,0.54,2542,,,,,,,,,,,14/10/2025,Pisco,Lote 3,Santa Bernardina Uva,Pisco,313.27,86986,9118,Generica
2023-2024,14/10/2025,21:12,Formulario Registro Inspeccion Uva,Ica,Juan M.,True,Perú,Ica,EUROPA,No,First Inspection,1102647:48:00,AIREN,10,,Pass_Pasar,210,10,336,Yes / Si,332.10,0,0,,118,116.5,1165,5,15.8,15.5,14.4,15.3,13.3,5,0.16,0.2,0.33,0.37,0.39,2542,,,,,,,,,,,13/10/2025,Ica,Lote 13,Agricultores Unidos,Ica,50.93,86996,9097,Generica
2023-2024,14/10/2025,21:11,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,False,Perú,Pisco,EEUU,,First Inspection,1102672:01:00,MERLOT,11,,Pass_Pasar,110,4,587,Yes / Si,579.25,0,0,,189,189,756,5,13.2,13.3,14,16,15,5,0.43,0.53,0.35,0.4,0.53,2542,,,,,,,,,,,14/10/2025,Pisco,Lote 3,Santa Bernardina Uva,Pisco,313.27,86986,9118,Generica
2023-2024,14/10/2025,21:04,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,True,Perú,Pisco,EEUU,,First Inspection,1102671:25:00,AIREN,11,,Pass_Pasar,110,4,582,Yes / Si,576.25,0,0,,161,159,636,5,15.2,16,15.2,15,13.8,5,0.33,0.38,0.29,0.5,0.54,2542,,,,,,,,,,,14/10/2025,Pisco,Lote 3,Santa Bernardina Uva,Pisco,313.27,86986,9118,Generica
2023-2024,14/10/2025,20:55,Formulario Registro Inspeccion Uva,Ica,Juan M.,True,Perú,Pisco,EEUU,,First Inspection,1102646:37:00,AIREN,10,,Pass_Pasar,276,10,358,Yes / Si,354.60,0,0,,113,112,1120,5,14.9,12.3,14.1,15.4,13.5,5,0.47,0.39,0.25,0.66,0.53,2542,,,,,,,,,,,13/10/2025,Pisco,Lote 20,Agricultores Unidos,Pisco,344.98,87003,9116,Generica
2023-2024,14/10/2025,20:45,Formulario Registro Inspeccion Uva,Ica,Juan M.,True,Perú,Pisco,EUROPA,No,First Inspection,1102647:20:00,AIREN,10,,Pass_Pasar,390,16,148,Yes / Si,144.62,16,0,,69,66.5,1064,2,14.4,14,,,,2,0.44,0.41,,,,2542,,,,,,,,,,,13/10/2025,Pisco,Lote 20,Agricultores Unidos,Pisco,344.98,87003,9092,Generica
2023-2024,14/10/2025,20:40,Formulario Registro Inspeccion Uva,Ica,Juan M.,True,Perú,Pisco,EEUU,,First Inspection,1102648:24:00,VERDEJO,7,,Pass_Pasar,210,10,338,Yes / Si,331.30,10,0,,87,86,860,2,11.8,12.8,,,,2,0.59,0.44,,,,2542,,,,,,,,,,,13/10/2025,Pisco,Lote 20,Agricultores Unidos,Pisco,344.98,87003,9108,Generica
2023-2024,14/10/2025,20:31,Formulario Registro Inspeccion Uva,Ica,Juan M.,True,Perú,Ica,EEUU,,First Inspection,1102641:28:00,MERLOT,10,,Pass_Pasar,210,10,334,Yes / Si,332.20,10,0,,99,96,960,2,13.8,15,,,,2,0.69,0.64,,,,2542,,,,,,,,,,,13/10/2025,Ica,Lote 38,Tierra Linda,Ica,35.08,87021,9108,Generica
2023-2024,14/10/2025,20:29,Formulario Registro Inspeccion Uva,Ica,Juan M.,True,Perú,Ica,EEUU,,First Inspection,1102640:57:00,MERLOT,10,,Pass_Pasar,276,10,357,Yes / Si,354.90,0,0,,96,95,950,5,17,13.4,14.5,14.5,15.9,5,0.69,0.52,0.43,0.4,0.4,2542,,,,,,,,,,,13/10/2025,Ica,Lote 38,Tierra Linda,Ica,35.08,87021,9116,Generica
2023-2024,15/10/2025,23:11,Formulario Registro Inspeccion Uva,Pisco,Guadalupe,False,Perú,Pisco,EEUU,,First Inspection,1102697:45:00,MERLOT,7,,Pass_Pasar,76,3,,No,,,,,230,220.5,661.5,2,13.5,11.8,,,,2,0.7,0.67,,,,2542,,,,,,,,,,,15/10/2025,Pisco,Lote 5,Santa Bernardina Uva,Pisco,72.27,86988,9111,Generica
